,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes
754,"Wed, Apr 7, 2021",7:30p,New York Knicks,99,Boston Celtics,101,Box Score,,"2,298",
755,"Wed, Apr 7, 2021",7:30p,New Orleans Pelicans,111,Brooklyn Nets,139,Box Score,,"1,773",
756,"Wed, Apr 7, 2021",8:00p,Memphis Grizzlies,131,Atlanta Hawks,113,Box Score,,"2,774",
757,"Wed, Apr 7, 2021",8:00p,Dallas Mavericks,93,Houston Rockets,102,Box Score,,"3,399",
758,"Wed, Apr 7, 2021",8:00p,Charlotte Hornets,113,Oklahoma City Thunder,102,Box Score,,0,
759,"Wed, Apr 7, 2021",9:00p,San Antonio Spurs,96,Denver Nuggets,106,Box Score,,"3,715",
760,"Wed, Apr 7, 2021",10:00p,Utah Jazz,113,Phoenix Suns,117,Box Score,OT,"5,110",
761,"Thu, Apr 8, 2021",7:30p,Los Angeles Lakers,104,Miami Heat,110,Box Score,,0,
762,"Thu, Apr 8, 2021",7:30p,Chicago Bulls,122,Toronto Raptors,113,Box Score,,0,
763,"Thu, Apr 8, 2021",8:00p,Cleveland Cavaliers,129,Oklahoma City Thunder,102,Box Score,,0,
764,"Thu, Apr 8, 2021",9:00p,Milwaukee Bucks,101,Dallas Mavericks,116,Box Score,,"4,190",
765,"Thu, Apr 8, 2021",10:00p,Phoenix Suns,103,Los Angeles Clippers,113,Box Score,,0,
766,"Thu, Apr 8, 2021",10:00p,Detroit Pistons,113,Sacramento Kings,101,Box Score,,0,
767,"Thu, Apr 8, 2021",10:00p,Portland Trail Blazers,103,Utah Jazz,122,Box Score,,"5,546",
768,"Fri, Apr 9, 2021",7:00p,Indiana Pacers,111,Orlando Magic,106,Box Score,,"3,777",
769,"Fri, Apr 9, 2021",7:30p,Minnesota Timberwolves,136,Boston Celtics,145,Box Score,OT,"2,298",
770,"Fri, Apr 9, 2021",7:30p,Memphis Grizzlies,129,New York Knicks,133,Box Score,OT,"1,912",
771,"Fri, Apr 9, 2021",8:00p,Chicago Bulls,108,Atlanta Hawks,120,Box Score,,996,
772,"Fri, Apr 9, 2021",8:00p,Philadelphia 76ers,94,New Orleans Pelicans,101,Box Score,,"3,700",
773,"Fri, Apr 9, 2021",9:00p,San Antonio Spurs,119,Denver Nuggets,121,Box Score,,"3,750",
774,"Fri, Apr 9, 2021",9:00p,Charlotte Hornets,127,Milwaukee Bucks,119,Box Score,,"3,280",
775,"Fri, Apr 9, 2021",10:00p,Washington Wizards,110,Golden State Warriors,107,Box Score,,0,
776,"Fri, Apr 9, 2021",10:00p,Houston Rockets,109,Los Angeles Clippers,126,Box Score,,0,
777,"Sat, Apr 10, 2021",7:30p,Toronto Raptors,135,Cleveland Cavaliers,115,Box Score,,"4,148",
778,"Sat, Apr 10, 2021",8:30p,Los Angeles Lakers,126,Brooklyn Nets,101,Box Score,,"1,773",
779,"Sat, Apr 10, 2021",9:00p,Philadelphia 76ers,117,Oklahoma City Thunder,93,Box Score,,0,
780,"Sat, Apr 10, 2021",9:00p,Sacramento Kings,112,Utah Jazz,128,Box Score,,"5,546",
781,"Sat, Apr 10, 2021",10:00p,Houston Rockets,109,Golden State Warriors,125,Box Score,,0,
782,"Sat, Apr 10, 2021",10:00p,Washington Wizards,106,Phoenix Suns,134,Box Score,,"5,028",
783,"Sat, Apr 10, 2021",10:00p,Detroit Pistons,103,Portland Trail Blazers,118,Box Score,,0,
784,"Sun, Apr 11, 2021",1:00p,Atlanta Hawks,105,Charlotte Hornets,101,Box Score,,"4,148",
785,"Sun, Apr 11, 2021",3:00p,Boston Celtics,105,Denver Nuggets,87,Box Score,,"4,032",
786,"Sun, Apr 11, 2021",7:00p,New Orleans Pelicans,116,Cleveland Cavaliers,109,Box Score,,"4,148",
787,"Sun, Apr 11, 2021",7:00p,Milwaukee Bucks,124,Orlando Magic,87,Box Score,,"3,316",
788,"Sun, Apr 11, 2021",8:00p,San Antonio Spurs,119,Dallas Mavericks,117,Box Score,,"4,054",
789,"Sun, Apr 11, 2021",8:00p,Indiana Pacers,132,Memphis Grizzlies,125,Box Score,,"2,341",
790,"Sun, Apr 11, 2021",8:00p,Chicago Bulls,117,Minnesota Timberwolves,121,Box Score,,"1,436",
791,"Sun, Apr 11, 2021",8:00p,Toronto Raptors,96,New York Knicks,102,Box Score,,"1,833",
792,"Sun, Apr 11, 2021",10:00p,Detroit Pistons,124,Los Angeles Clippers,131,Box Score,,0,
793,"Sun, Apr 11, 2021",10:00p,Miami Heat,107,Portland Trail Blazers,98,Box Score,,0,
794,"Mon, Apr 12, 2021",7:30p,Philadelphia 76ers,113,Dallas Mavericks,95,Box Score,,"4,016",
795,"Mon, Apr 12, 2021",7:30p,Los Angeles Lakers,96,New York Knicks,111,Box Score,,"1,981",
796,"Mon, Apr 12, 2021",8:00p,San Antonio Spurs,120,Orlando Magic,97,Box Score,,"3,107",
797,"Mon, Apr 12, 2021",9:00p,Chicago Bulls,90,Memphis Grizzlies,101,Box Score,,"2,194",
798,"Mon, Apr 12, 2021",9:00p,Sacramento Kings,110,New Orleans Pelicans,117,Box Score,,"3,700",
799,"Mon, Apr 12, 2021",9:00p,Washington Wizards,125,Utah Jazz,121,Box Score,,"5,546",
800,"Mon, Apr 12, 2021",10:00p,Denver Nuggets,107,Golden State Warriors,116,Box Score,,0,
801,"Mon, Apr 12, 2021",10:00p,Houston Rockets,120,Phoenix Suns,126,Box Score,,"4,145",
802,"Tue, Apr 13, 2021",4:00p,Brooklyn Nets,127,Minnesota Timberwolves,97,Box Score,,0,
803,"Tue, Apr 13, 2021",7:30p,Los Angeles Clippers,126,Indiana Pacers,115,Box Score,,0,
804,"Tue, Apr 13, 2021",7:30p,Atlanta Hawks,108,Toronto Raptors,103,Box Score,,"1,427",
805,"Tue, Apr 13, 2021",8:00p,Los Angeles Lakers,101,Charlotte Hornets,93,Box Score,,"3,676",
806,"Tue, Apr 13, 2021",9:00p,Oklahoma City Thunder,96,Utah Jazz,106,Box Score,,"5,546",
807,"Tue, Apr 13, 2021",10:00p,Miami Heat,86,Phoenix Suns,106,Box Score,,"5,024",
808,"Tue, Apr 13, 2021",10:00p,Boston Celtics,116,Portland Trail Blazers,115,Box Score,,0,
809,"Wed, Apr 14, 2021",4:30p,Milwaukee Bucks,130,Minnesota Timberwolves,105,Box Score,,0,
810,"Wed, Apr 14, 2021",7:00p,Cleveland Cavaliers,103,Charlotte Hornets,90,Box Score,,"2,955",
811,"Wed, Apr 14, 2021",7:00p,Brooklyn Nets,117,Philadelphia 76ers,123,Box Score,,"4,094",
812,"Wed, Apr 14, 2021",7:30p,San Antonio Spurs,112,Toronto Raptors,117,Box Score,,"1,184",
813,"Wed, Apr 14, 2021",8:00p,Orlando Magic,115,Chicago Bulls,106,Box Score,,0,
814,"Wed, Apr 14, 2021",8:00p,Los Angeles Clippers,100,Detroit Pistons,98,Box Score,,750,
815,"Wed, Apr 14, 2021",8:00p,New York Knicks,116,New Orleans Pelicans,106,Box Score,,"3,700",
816,"Wed, Apr 14, 2021",9:00p,Indiana Pacers,132,Houston Rockets,124,Box Score,,"3,293",
817,"Wed, Apr 14, 2021",9:00p,Golden State Warriors,147,Oklahoma City Thunder,109,Box Score,,0,
818,"Wed, Apr 14, 2021",9:30p,Dallas Mavericks,114,Memphis Grizzlies,113,Box Score,,"2,141",
819,"Wed, Apr 14, 2021",10:00p,Miami Heat,106,Denver Nuggets,123,Box Score,,"4,017",
820,"Wed, Apr 14, 2021",10:00p,Washington Wizards,123,Sacramento Kings,111,Box Score,,0,
821,"Thu, Apr 15, 2021",7:30p,Milwaukee Bucks,120,Atlanta Hawks,109,Box Score,,0,
822,"Thu, Apr 15, 2021",8:00p,Golden State Warriors,119,Cleveland Cavaliers,101,Box Score,,"4,148",
823,"Thu, Apr 15, 2021",10:00p,Boston Celtics,121,Los Angeles Lakers,113,Box Score,,"1,915",
824,"Thu, Apr 15, 2021",10:00p,Sacramento Kings,114,Phoenix Suns,122,Box Score,,"4,568",
825,"Fri, Apr 16, 2021",3:00p,Indiana Pacers,111,Utah Jazz,119,Box Score,,"5,546",
826,"Fri, Apr 16, 2021",7:00p,Oklahoma City Thunder,104,Detroit Pistons,110,Box Score,,750,
827,"Fri, Apr 16, 2021",7:00p,Los Angeles Clippers,103,Philadelphia 76ers,106,Box Score,,"4,094",
828,"Fri, Apr 16, 2021",7:00p,New Orleans Pelicans,115,Washington Wizards,117,Box Score,OT,0,
829,"Fri, Apr 16, 2021",7:30p,Charlotte Hornets,115,Brooklyn Nets,130,Box Score,,"1,773",
830,"Fri, Apr 16, 2021",7:30p,Orlando Magic,102,Toronto Raptors,113,Box Score,,0,
831,"Fri, Apr 16, 2021",8:00p,Memphis Grizzlies,126,Chicago Bulls,115,Box Score,,0,
832,"Fri, Apr 16, 2021",8:00p,Denver Nuggets,128,Houston Rockets,99,Box Score,,"3,342",
833,"Fri, Apr 16, 2021",8:00p,Miami Heat,111,Minnesota Timberwolves,119,Box Score,,"1,638",
834,"Fri, Apr 16, 2021",8:30p,Portland Trail Blazers,107,San Antonio Spurs,106,Box Score,,"4,303",
835,"Fri, Apr 16, 2021",9:30p,New York Knicks,117,Dallas Mavericks,109,Box Score,,"4,246",
836,"Sat, Apr 17, 2021",4:30p,Utah Jazz,115,Los Angeles Lakers,127,Box Score,OT,"1,710",
837,"Sat, Apr 17, 2021",8:00p,Cleveland Cavaliers,96,Chicago Bulls,106,Box Score,,0,
838,"Sat, Apr 17, 2021",8:00p,Detroit Pistons,100,Washington Wizards,121,Box Score,,0,
839,"Sat, Apr 17, 2021",8:30p,Golden State Warriors,114,Boston Celtics,119,Box Score,,"2,298",
840,"Sat, Apr 17, 2021",9:00p,Memphis Grizzlies,128,Milwaukee Bucks,115,Box Score,,"3,280",
841,"Sat, Apr 17, 2021",10:00p,San Antonio Spurs,111,Phoenix Suns,85,Box Score,,"5,078",
842,"Sun, Apr 18, 2021",1:00p,Indiana Pacers,117,Atlanta Hawks,129,Box Score,,0,
843,"Sun, Apr 18, 2021",1:00p,New Orleans Pelicans,112,New York Knicks,122,Box Score,OT,"1,981",
844,"Sun, Apr 18, 2021",3:30p,Brooklyn Nets,107,Miami Heat,109,Box Score,,0,
845,"Sun, Apr 18, 2021",7:00p,Portland Trail Blazers,101,Charlotte Hornets,109,Box Score,,"3,880",
846,"Sun, Apr 18, 2021",7:00p,Houston Rockets,114,Orlando Magic,110,Box Score,,"3,772",
847,"Sun, Apr 18, 2021",7:00p,Oklahoma City Thunder,106,Toronto Raptors,112,Box Score,,0,
848,"Sun, Apr 18, 2021",7:30p,Sacramento Kings,121,Dallas Mavericks,107,Box Score,,"4,193",
849,"Sun, Apr 18, 2021",10:00p,Minnesota Timberwolves,105,Los Angeles Clippers,124,Box Score,,"1,734",
850,"Mon, Apr 19, 2021",7:00p,Cleveland Cavaliers,105,Detroit Pistons,109,Box Score,,750,
851,"Mon, Apr 19, 2021",7:30p,Chicago Bulls,102,Boston Celtics,96,Box Score,,0,
852,"Mon, Apr 19, 2021",7:30p,Golden State Warriors,107,Philadelphia 76ers,96,Box Score,,"4,094",
853,"Mon, Apr 19, 2021",8:00p,San Antonio Spurs,109,Indiana Pacers,94,Box Score,,0,
854,"Mon, Apr 19, 2021",8:00p,Houston Rockets,91,Miami Heat,113,Box Score,,0,
855,"Mon, Apr 19, 2021",8:00p,Phoenix Suns,128,Milwaukee Bucks,127,Box Score,OT,"3,280",
856,"Mon, Apr 19, 2021",8:00p,Oklahoma City Thunder,107,Washington Wizards,119,Box Score,,0,
857,"Mon, Apr 19, 2021",9:00p,Memphis Grizzlies,137,Denver Nuggets,139,Box Score,2OT,"4,005",
858,"Mon, Apr 19, 2021",10:00p,Utah Jazz,111,Los Angeles Lakers,97,Box Score,,"1,709",
859,"Tue, Apr 20, 2021",7:30p,Orlando Magic,96,Atlanta Hawks,112,Box Score,,"2,219",
860,"Tue, Apr 20, 2021",7:30p,Brooklyn Nets,134,New Orleans Pelicans,129,Box Score,,"3,700",
861,"Tue, Apr 20, 2021",7:30p,Charlotte Hornets,97,New York Knicks,109,Box Score,,"1,753",
862,"Tue, Apr 20, 2021",10:00p,Los Angeles Clippers,113,Portland Trail Blazers,112,Box Score,,0,
863,"Tue, Apr 20, 2021",10:00p,Minnesota Timberwolves,134,Sacramento Kings,120,Box Score,,0,
864,"Wed, Apr 21, 2021",7:00p,Chicago Bulls,105,Cleveland Cavaliers,121,Box Score,,0,
865,"Wed, Apr 21, 2021",7:00p,Oklahoma City Thunder,116,Indiana Pacers,122,Box Score,,0,
866,"Wed, Apr 21, 2021",7:00p,Phoenix Suns,116,Philadelphia 76ers,113,Box Score,,"4,094",
867,"Wed, Apr 21, 2021",7:00p,Brooklyn Nets,103,Toronto Raptors,114,Box Score,,0,
868,"Wed, Apr 21, 2021",7:00p,Golden State Warriors,114,Washington Wizards,118,Box Score,,"2,133",
869,"Wed, Apr 21, 2021",8:00p,Utah Jazz,112,Houston Rockets,89,Box Score,,"3,253",
870,"Wed, Apr 21, 2021",8:00p,Atlanta Hawks,127,New York Knicks,137,Box Score,OT,"1,981",
871,"Wed, Apr 21, 2021",8:30p,Detroit Pistons,117,Dallas Mavericks,127,Box Score,,"4,043",
872,"Wed, Apr 21, 2021",8:30p,Miami Heat,107,San Antonio Spurs,87,Box Score,,"4,229",
873,"Wed, Apr 21, 2021",10:00p,Memphis Grizzlies,105,Los Angeles Clippers,117,Box Score,,"1,782",
874,"Wed, Apr 21, 2021",10:00p,Denver Nuggets,106,Portland Trail Blazers,105,Box Score,,0,
875,"Wed, Apr 21, 2021",10:00p,Minnesota Timberwolves,125,Sacramento Kings,128,Box Score,,0,
876,"Thu, Apr 22, 2021",7:00p,Phoenix Suns,86,Boston Celtics,99,Box Score,,"2,298",
877,"Thu, Apr 22, 2021",7:00p,Philadelphia 76ers,117,Milwaukee Bucks,124,Box Score,,"3,280",
878,"Thu, Apr 22, 2021",7:00p,New Orleans Pelicans,135,Orlando Magic,100,Box Score,,"3,411",
879,"Thu, Apr 22, 2021",8:30p,Detroit Pistons,91,San Antonio Spurs,106,Box Score,,"3,334",
880,"Thu, Apr 22, 2021",9:00p,Charlotte Hornets,91,Chicago Bulls,108,Box Score,,0,
881,"Thu, Apr 22, 2021",9:30p,Los Angeles Lakers,110,Dallas Mavericks,115,Box Score,,"4,443",
882,"Fri, Apr 23, 2021",7:30p,Miami Heat,103,Atlanta Hawks,118,Box Score,,"2,985",
883,"Fri, Apr 23, 2021",7:30p,Boston Celtics,104,Brooklyn Nets,109,Box Score,,"1,773",
884,"Fri, Apr 23, 2021",8:00p,Cleveland Cavaliers,102,Charlotte Hornets,108,Box Score,,"4,060",
885,"Fri, Apr 23, 2021",8:00p,Los Angeles Clippers,109,Houston Rockets,104,Box Score,,"3,313",
886,"Fri, Apr 23, 2021",8:00p,Washington Wizards,129,Oklahoma City Thunder,109,Box Score,,0,
887,"Fri, Apr 23, 2021",10:00p,Denver Nuggets,97,Golden State Warriors,118,Box Score,,"1,935",
888,"Fri, Apr 23, 2021",10:00p,Memphis Grizzlies,130,Portland Trail Blazers,128,Box Score,,0,
889,"Sat, Apr 24, 2021",1:00p,Toronto Raptors,103,New York Knicks,120,Box Score,,"1,981",
890,"Sat, Apr 24, 2021",3:30p,Philadelphia 76ers,94,Milwaukee Bucks,132,Box Score,,"3,280",
891,"Sat, Apr 24, 2021",7:00p,Detroit Pistons,109,Indiana Pacers,115,Box Score,,0,
892,"Sat, Apr 24, 2021",8:00p,Chicago Bulls,101,Miami Heat,106,Box Score,,0,
893,"Sat, Apr 24, 2021",8:00p,San Antonio Spurs,110,New Orleans Pelicans,108,Box Score,,"3,700",
894,"Sat, Apr 24, 2021",8:30p,Los Angeles Lakers,93,Dallas Mavericks,108,Box Score,,"4,561",
895,"Sat, Apr 24, 2021",9:00p,Minnesota Timberwolves,101,Utah Jazz,96,Box Score,,0,
896,"Sat, Apr 24, 2021",10:00p,Houston Rockets,116,Denver Nuggets,129,Box Score,,"4,035",
897,"Sun, Apr 25, 2021",1:00p,Boston Celtics,104,Charlotte Hornets,125,Box Score,,"4,493",
898,"Sun, Apr 25, 2021",3:30p,Phoenix Suns,119,Brooklyn Nets,128,Box Score,,"1,773",
899,"Sun, Apr 25, 2021",4:00p,Memphis Grizzlies,120,Portland Trail Blazers,113,Box Score,,0,
900,"Sun, Apr 25, 2021",7:00p,Cleveland Cavaliers,110,Washington Wizards,119,Box Score,,"2,133",
901,"Sun, Apr 25, 2021",7:30p,Milwaukee Bucks,104,Atlanta Hawks,111,Box Score,,"3,010",
902,"Sun, Apr 25, 2021",8:00p,Indiana Pacers,131,Orlando Magic,112,Box Score,,"3,519",
903,"Sun, Apr 25, 2021",10:00p,Sacramento Kings,113,Golden State Warriors,117,Box Score,,"3,252",
904,"Mon, Apr 26, 2021",7:00p,Atlanta Hawks,86,Detroit Pistons,100,Box Score,,750,
905,"Mon, Apr 26, 2021",7:00p,Los Angeles Lakers,114,Orlando Magic,103,Box Score,,"4,099",
906,"Mon, Apr 26, 2021",7:00p,Oklahoma City Thunder,90,Philadelphia 76ers,121,Box Score,,"4,094",
907,"Mon, Apr 26, 2021",7:00p,San Antonio Spurs,146,Washington Wizards,143,Box Score,OT,"2,133",
908,"Mon, Apr 26, 2021",7:30p,Phoenix Suns,118,New York Knicks,110,Box Score,,"1,981",
909,"Mon, Apr 26, 2021",7:30p,Cleveland Cavaliers,96,Toronto Raptors,112,Box Score,,"1,626",
910,"Mon, Apr 26, 2021",8:00p,Chicago Bulls,110,Miami Heat,102,Box Score,,0,
911,"Mon, Apr 26, 2021",8:00p,Utah Jazz,104,Minnesota Timberwolves,105,Box Score,,"1,638",
912,"Mon, Apr 26, 2021",8:00p,Los Angeles Clippers,103,New Orleans Pelicans,120,Box Score,,"3,700",
913,"Mon, Apr 26, 2021",9:00p,Memphis Grizzlies,96,Denver Nuggets,120,Box Score,,"3,823",
914,"Mon, Apr 26, 2021",10:00p,Dallas Mavericks,106,Sacramento Kings,113,Box Score,,0,
915,"Tue, Apr 27, 2021",7:00p,Oklahoma City Thunder,119,Boston Celtics,115,Box Score,,"2,298",
916,"Tue, Apr 27, 2021",7:00p,Milwaukee Bucks,114,Charlotte Hornets,104,Box Score,,"3,240",
917,"Tue, Apr 27, 2021",7:00p,Portland Trail Blazers,133,Indiana Pacers,112,Box Score,,0,
918,"Tue, Apr 27, 2021",7:30p,Brooklyn Nets,116,Toronto Raptors,103,Box Score,,0,
919,"Tue, Apr 27, 2021",9:00p,Minnesota Timberwolves,114,Houston Rockets,107,Box Score,,"3,225",
920,"Tue, Apr 27, 2021",9:30p,Dallas Mavericks,133,Golden State Warriors,103,Box Score,,"3,613",
921,"Wed, Apr 28, 2021",7:00p,Orlando Magic,109,Cleveland Cavaliers,104,Box Score,,"4,148",
922,"Wed, Apr 28, 2021",7:00p,Atlanta Hawks,83,Philadelphia 76ers,127,Box Score,,"4,094",
923,"Wed, Apr 28, 2021",7:30p,Charlotte Hornets,111,Boston Celtics,120,Box Score,,"2,298",
924,"Wed, Apr 28, 2021",7:30p,Chicago Bulls,94,New York Knicks,113,Box Score,,"1,981",
925,"Wed, Apr 28, 2021",7:30p,Los Angeles Lakers,107,Washington Wizards,116,Box Score,,"2,133",
926,"Wed, Apr 28, 2021",8:00p,San Antonio Spurs,111,Miami Heat,116,Box Score,,0,
927,"Wed, Apr 28, 2021",9:00p,New Orleans Pelicans,112,Denver Nuggets,114,Box Score,,"4,022",
928,"Wed, Apr 28, 2021",9:00p,Portland Trail Blazers,130,Memphis Grizzlies,109,Box Score,,"3,427",
929,"Wed, Apr 28, 2021",10:00p,Los Angeles Clippers,101,Phoenix Suns,109,Box Score,,"5,917",
930,"Wed, Apr 28, 2021",10:00p,Utah Jazz,154,Sacramento Kings,105,Box Score,,0,
931,"Thu, Apr 29, 2021",7:00p,Dallas Mavericks,115,Detroit Pistons,105,Box Score,,750,
932,"Thu, Apr 29, 2021",7:00p,Brooklyn Nets,130,Indiana Pacers,113,Box Score,,0,
933,"Thu, Apr 29, 2021",8:00p,Milwaukee Bucks,136,Houston Rockets,143,Box Score,,"3,232",
934,"Thu, Apr 29, 2021",8:00p,Golden State Warriors,114,Minnesota Timberwolves,126,Box Score,,"1,638",
935,"Thu, Apr 29, 2021",9:00p,Toronto Raptors,111,Denver Nuggets,121,Box Score,,"4,025",
936,"Thu, Apr 29, 2021",9:00p,New Orleans Pelicans,109,Oklahoma City Thunder,95,Box Score,,0,
937,"Fri, Apr 30, 2021",7:00p,Atlanta Hawks,104,Philadelphia 76ers,126,Box Score,,"4,094",
938,"Fri, Apr 30, 2021",7:30p,San Antonio Spurs,140,Boston Celtics,143,Box Score,OT,"2,298",
939,"Fri, Apr 30, 2021",7:30p,Washington Wizards,122,Cleveland Cavaliers,93,Box Score,,"4,148",
940,"Fri, Apr 30, 2021",8:00p,Portland Trail Blazers,128,Brooklyn Nets,109,Box Score,,"1,773",
941,"Fri, Apr 30, 2021",8:00p,Orlando Magic,75,Memphis Grizzlies,92,Box Score,,"2,850",
942,"Fri, Apr 30, 2021",9:00p,Milwaukee Bucks,108,Chicago Bulls,98,Box Score,,0,
943,"Fri, Apr 30, 2021",10:00p,Utah Jazz,100,Phoenix Suns,121,Box Score,,"6,065",
944,"Fri, Apr 30, 2021",10:30p,Sacramento Kings,110,Los Angeles Lakers,106,Box Score,,"2,691",
945,"Sat, May 1, 2021",7:00p,Detroit Pistons,94,Charlotte Hornets,107,Box Score,,"3,766",
946,"Sat, May 1, 2021",7:30p,Golden State Warriors,113,Houston Rockets,87,Box Score,,"3,702",
947,"Sat, May 1, 2021",8:00p,Chicago Bulls,97,Atlanta Hawks,108,Box Score,,"3,053",
948,"Sat, May 1, 2021",8:00p,Miami Heat,124,Cleveland Cavaliers,107,Box Score,,"4,148",
949,"Sat, May 1, 2021",8:00p,New Orleans Pelicans,140,Minnesota Timberwolves,136,Box Score,OT,"1,638",
950,"Sat, May 1, 2021",8:00p,Indiana Pacers,152,Oklahoma City Thunder,95,Box Score,,0,
951,"Sat, May 1, 2021",8:00p,Memphis Grizzlies,111,Orlando Magic,112,Box Score,,"3,924",
952,"Sat, May 1, 2021",9:00p,Washington Wizards,124,Dallas Mavericks,125,Box Score,,"4,351",
953,"Sat, May 1, 2021",10:00p,Denver Nuggets,110,Los Angeles Clippers,104,Box Score,,"2,818",
954,"Sat, May 1, 2021",10:00p,Toronto Raptors,102,Utah Jazz,106,Box Score,,"6,506",
955,"Sun, May 2, 2021",3:30p,Brooklyn Nets,114,Milwaukee Bucks,117,Box Score,,"3,280",
956,"Sun, May 2, 2021",7:30p,Portland Trail Blazers,129,Boston Celtics,119,Box Score,,,
957,"Sun, May 2, 2021",8:00p,Miami Heat,121,Charlotte Hornets,111,Box Score,,"4,095",
958,"Sun, May 2, 2021",8:00p,Sacramento Kings,111,Dallas Mavericks,99,Box Score,,"4,268",
959,"Sun, May 2, 2021",8:00p,New York Knicks,122,Houston Rockets,97,Box Score,,"3,431",
960,"Sun, May 2, 2021",8:00p,Phoenix Suns,123,Oklahoma City Thunder,120,Box Score,,0,
961,"Sun, May 2, 2021",8:00p,Philadelphia 76ers,113,San Antonio Spurs,111,Box Score,OT,"3,978",
962,"Sun, May 2, 2021",10:00p,Toronto Raptors,121,Los Angeles Lakers,114,Box Score,,"2,053",
963,"Mon, May 3, 2021",7:00p,Orlando Magic,119,Detroit Pistons,112,Box Score,,750,
964,"Mon, May 3, 2021",7:00p,Indiana Pacers,141,Washington Wizards,154,Box Score,,0,
965,"Mon, May 3, 2021",7:30p,Golden State Warriors,123,New Orleans Pelicans,108,Box Score,,"3,700",
966,"Mon, May 3, 2021",8:00p,Portland Trail Blazers,114,Atlanta Hawks,123,Box Score,,"3,091",
967,"Mon, May 3, 2021",9:00p,Philadelphia 76ers,106,Chicago Bulls,94,Box Score,,0,
968,"Mon, May 3, 2021",9:00p,New York Knicks,118,Memphis Grizzlies,104,Box Score,,"2,789",
969,"Mon, May 3, 2021",10:00p,Denver Nuggets,89,Los Angeles Lakers,93,Box Score,,"2,454",
970,"Mon, May 3, 2021",10:00p,San Antonio Spurs,99,Utah Jazz,110,Box Score,,"6,506",
971,"Tue, May 4, 2021",7:00p,Phoenix Suns,134,Cleveland Cavaliers,118,Box Score,OT,"4,148",
972,"Tue, May 4, 2021",7:00p,Charlotte Hornets,102,Detroit Pistons,99,Box Score,,750,
973,"Tue, May 4, 2021",7:30p,Brooklyn Nets,118,Milwaukee Bucks,124,Box Score,,"3,280",
974,"Tue, May 4, 2021",8:00p,Dallas Mavericks,127,Miami Heat,113,Box Score,,0,
975,"Tue, May 4, 2021",8:00p,Golden State Warriors,103,New Orleans Pelicans,108,Box Score,,"3,700",
976,"Tue, May 4, 2021",8:00p,Sacramento Kings,103,Oklahoma City Thunder,99,Box Score,,0,
977,"Tue, May 4, 2021",10:00p,Toronto Raptors,100,Los Angeles Clippers,105,Box Score,,"1,714",
978,"Wed, May 5, 2021",7:00p,Boston Celtics,132,Orlando Magic,96,Box Score,,0,
979,"Wed, May 5, 2021",7:30p,Portland Trail Blazers,141,Cleveland Cavaliers,105,Box Score,,"4,148",
980,"Wed, May 5, 2021",8:00p,Phoenix Suns,103,Atlanta Hawks,135,Box Score,,"3,205",
981,"Wed, May 5, 2021",8:00p,Philadelphia 76ers,135,Houston Rockets,115,Box Score,,"3,583",
982,"Wed, May 5, 2021",8:00p,Sacramento Kings,104,Indiana Pacers,93,Box Score,,0,
983,"Wed, May 5, 2021",8:00p,Washington Wizards,134,Milwaukee Bucks,135,Box Score,,"3,280",
984,"Wed, May 5, 2021",8:00p,Memphis Grizzlies,139,Minnesota Timberwolves,135,Box Score,,"1,436",
985,"Wed, May 5, 2021",9:00p,New York Knicks,97,Denver Nuggets,113,Box Score,,"4,038",
986,"Wed, May 5, 2021",9:00p,San Antonio Spurs,94,Utah Jazz,126,Box Score,,"6,506",
987,"Thu, May 6, 2021",7:00p,Chicago Bulls,120,Charlotte Hornets,99,Box Score,,"3,769",
988,"Thu, May 6, 2021",7:30p,Brooklyn Nets,109,Dallas Mavericks,113,Box Score,,"4,602",
989,"Thu, May 6, 2021",7:30p,Washington Wizards,131,Toronto Raptors,129,Box Score,OT,"2,494",
990,"Thu, May 6, 2021",8:00p,Memphis Grizzlies,97,Detroit Pistons,111,Box Score,,750,
991,"Thu, May 6, 2021",8:00p,Atlanta Hawks,126,Indiana Pacers,133,Box Score,,0,
992,"Thu, May 6, 2021",10:00p,Oklahoma City Thunder,97,Golden State Warriors,118,Box Score,,"3,621",
993,"Thu, May 6, 2021",10:00p,Los Angeles Lakers,94,Los Angeles Clippers,118,Box Score,,"3,275",
994,"Fri, May 7, 2021",7:00p,New Orleans Pelicans,107,Philadelphia 76ers,109,Box Score,,"5,119",
995,"Fri, May 7, 2021",7:30p,Boston Celtics,99,Chicago Bulls,121,Box Score,,"3,399",
996,"Fri, May 7, 2021",8:00p,Orlando Magic,112,Charlotte Hornets,122,Box Score,,"3,751",
997,"Fri, May 7, 2021",8:00p,Minnesota Timberwolves,112,Miami Heat,121,Box Score,,0,
998,"Fri, May 7, 2021",8:00p,Houston Rockets,133,Milwaukee Bucks,141,Box Score,,"3,280",
999,"Fri, May 7, 2021",8:30p,Cleveland Cavaliers,90,Dallas Mavericks,110,Box Score,,"4,220",
1000,"Fri, May 7, 2021",9:00p,Denver Nuggets,120,Utah Jazz,127,Box Score,,"6,506",
1001,"Fri, May 7, 2021",10:00p,New York Knicks,105,Phoenix Suns,128,Box Score,,"8,063",
