,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes
726,"Sat, Jan 27, 2018",7:30p,Charlotte Hornets,91,Miami Heat,95,Box Score,,"19,600",
727,"Sat, Jan 27, 2018",8:30p,Boston Celtics,105,Golden State Warriors,109,Box Score,,"19,596",
728,"Sat, Jan 27, 2018",9:00p,Dallas Mavericks,89,Denver Nuggets,91,Box Score,,"19,520",
729,"Sat, Jan 27, 2018",9:00p,Brooklyn Nets,97,Minnesota Timberwolves,111,Box Score,,"16,231",
730,"Sun, Jan 28, 2018",3:30p,Milwaukee Bucks,110,Chicago Bulls,96,Box Score,,"21,630",
731,"Sun, Jan 28, 2018",3:30p,Phoenix Suns,102,Houston Rockets,113,Box Score,,"18,055",
732,"Sun, Jan 28, 2018",4:00p,Los Angeles Clippers,112,New Orleans Pelicans,103,Box Score,,"16,378",
733,"Sun, Jan 28, 2018",6:00p,Detroit Pistons,104,Cleveland Cavaliers,121,Box Score,,"20,562",
734,"Sun, Jan 28, 2018",6:00p,Philadelphia 76ers,112,Oklahoma City Thunder,122,Box Score,,"18,202",
735,"Sun, Jan 28, 2018",6:00p,Los Angeles Lakers,111,Toronto Raptors,123,Box Score,,"19,800",
736,"Sun, Jan 28, 2018",7:00p,Sacramento Kings,98,San Antonio Spurs,113,Box Score,,"18,418",
737,"Mon, Jan 29, 2018",7:00p,Charlotte Hornets,96,Indiana Pacers,105,Box Score,,"14,225",
738,"Mon, Jan 29, 2018",7:30p,Minnesota Timberwolves,100,Atlanta Hawks,105,Box Score,,"12,589",
739,"Mon, Jan 29, 2018",8:00p,Phoenix Suns,109,Memphis Grizzlies,120,Box Score,,"13,202",
740,"Mon, Jan 29, 2018",8:00p,Philadelphia 76ers,95,Milwaukee Bucks,107,Box Score,,"14,126",
741,"Mon, Jan 29, 2018",8:30p,Miami Heat,95,Dallas Mavericks,88,Box Score,,"19,555",
742,"Mon, Jan 29, 2018",9:00p,Boston Celtics,111,Denver Nuggets,110,Box Score,,"19,520",
743,"Tue, Jan 30, 2018",7:00p,Oklahoma City Thunder,96,Washington Wizards,102,Box Score,,"20,356",
744,"Tue, Jan 30, 2018",7:30p,Brooklyn Nets,95,New York Knicks,111,Box Score,,"19,505",
745,"Tue, Jan 30, 2018",7:30p,Minnesota Timberwolves,104,Toronto Raptors,109,Box Score,,"19,800",
746,"Tue, Jan 30, 2018",8:00p,Cleveland Cavaliers,114,Detroit Pistons,125,Box Score,,"18,508",
747,"Tue, Jan 30, 2018",8:00p,Orlando Magic,107,Houston Rockets,114,Box Score,,"18,055",
748,"Tue, Jan 30, 2018",8:00p,Sacramento Kings,114,New Orleans Pelicans,103,Box Score,,"14,292",
749,"Tue, Jan 30, 2018",8:30p,Denver Nuggets,104,San Antonio Spurs,106,Box Score,,"18,418",
750,"Tue, Jan 30, 2018",9:00p,Golden State Warriors,99,Utah Jazz,129,Box Score,,"18,306",
751,"Tue, Jan 30, 2018",10:30p,Portland Trail Blazers,104,Los Angeles Clippers,96,Box Score,,"16,705",
752,"Wed, Jan 31, 2018",7:00p,Memphis Grizzlies,101,Indiana Pacers,105,Box Score,,"15,093",
753,"Wed, Jan 31, 2018",7:00p,Los Angeles Lakers,105,Orlando Magic,127,Box Score,,"18,553",
754,"Wed, Jan 31, 2018",7:30p,Charlotte Hornets,123,Atlanta Hawks,110,Box Score,,"13,103",
755,"Wed, Jan 31, 2018",7:30p,Philadelphia 76ers,108,Brooklyn Nets,116,Box Score,,"15,577",
756,"Wed, Jan 31, 2018",7:30p,Miami Heat,89,Cleveland Cavaliers,91,Box Score,,"20,562",
757,"Wed, Jan 31, 2018",8:00p,New York Knicks,73,Boston Celtics,103,Box Score,,"18,624",
758,"Wed, Jan 31, 2018",10:00p,Chicago Bulls,108,Portland Trail Blazers,124,Box Score,,"19,422",
759,"Wed, Jan 31, 2018",10:30p,Dallas Mavericks,88,Phoenix Suns,102,Box Score,,"15,923",
760,"Thu, Feb 1, 2018",7:00p,Memphis Grizzlies,102,Detroit Pistons,104,Box Score,,"17,481",
761,"Thu, Feb 1, 2018",7:00p,Toronto Raptors,119,Washington Wizards,122,Box Score,,"15,599",
762,"Thu, Feb 1, 2018",8:00p,Milwaukee Bucks,89,Minnesota Timberwolves,108,Box Score,,"17,199",
763,"Thu, Feb 1, 2018",8:00p,Houston Rockets,102,San Antonio Spurs,91,Box Score,,"18,418",
764,"Thu, Feb 1, 2018",10:30p,Oklahoma City Thunder,124,Denver Nuggets,127,Box Score,,"18,407",
765,"Fri, Feb 2, 2018",7:00p,Indiana Pacers,126,Charlotte Hornets,133,Box Score,,"17,135",
766,"Fri, Feb 2, 2018",7:30p,Atlanta Hawks,110,Boston Celtics,119,Box Score,,"18,624",
767,"Fri, Feb 2, 2018",7:30p,Los Angeles Lakers,102,Brooklyn Nets,99,Box Score,,"17,732",
768,"Fri, Feb 2, 2018",7:30p,Portland Trail Blazers,105,Toronto Raptors,130,Box Score,,"19,800",
769,"Fri, Feb 2, 2018",8:00p,New York Knicks,90,Milwaukee Bucks,92,Box Score,,"18,717",
770,"Fri, Feb 2, 2018",8:00p,Miami Heat,97,Philadelphia 76ers,103,Box Score,,"20,636",
771,"Fri, Feb 2, 2018",9:00p,New Orleans Pelicans,114,Oklahoma City Thunder,100,Box Score,,"18,203",
772,"Fri, Feb 2, 2018",9:00p,Utah Jazz,129,Phoenix Suns,97,Box Score,,"16,560",
773,"Fri, Feb 2, 2018",10:30p,Golden State Warriors,119,Sacramento Kings,104,Box Score,,"17,583",
774,"Sat, Feb 3, 2018",3:30p,Chicago Bulls,103,Los Angeles Clippers,113,Box Score,,"19,068",
775,"Sat, Feb 3, 2018",7:00p,Miami Heat,107,Detroit Pistons,111,Box Score,,"18,747",
776,"Sat, Feb 3, 2018",7:00p,Philadelphia 76ers,92,Indiana Pacers,100,Box Score,,"17,923",
777,"Sat, Feb 3, 2018",7:00p,Washington Wizards,115,Orlando Magic,98,Box Score,,"18,846",
778,"Sat, Feb 3, 2018",8:30p,Houston Rockets,120,Cleveland Cavaliers,88,Box Score,,"20,562",
779,"Sat, Feb 3, 2018",9:00p,Golden State Warriors,108,Denver Nuggets,115,Box Score,,"20,103",
780,"Sat, Feb 3, 2018",9:00p,New Orleans Pelicans,107,Minnesota Timberwolves,118,Box Score,,"17,954",
781,"Sat, Feb 3, 2018",9:00p,Utah Jazz,120,San Antonio Spurs,111,Box Score,,"18,418",
782,"Sat, Feb 3, 2018",10:00p,Dallas Mavericks,106,Sacramento Kings,99,Box Score,,"17,583",
783,"Sun, Feb 4, 2018",12:00p,Portland Trail Blazers,96,Boston Celtics,97,Box Score,,"18,624",
784,"Sun, Feb 4, 2018",12:00p,Milwaukee Bucks,109,Brooklyn Nets,94,Box Score,,"14,392",
785,"Sun, Feb 4, 2018",12:00p,Atlanta Hawks,99,New York Knicks,96,Box Score,,"19,441",
786,"Sun, Feb 4, 2018",12:00p,Memphis Grizzlies,86,Toronto Raptors,101,Box Score,,"19,800",
787,"Sun, Feb 4, 2018",2:00p,Los Angeles Lakers,108,Oklahoma City Thunder,104,Box Score,,"18,203",
788,"Sun, Feb 4, 2018",3:00p,Charlotte Hornets,115,Phoenix Suns,110,Box Score,,"14,487",
789,"Mon, Feb 5, 2018",7:00p,Portland Trail Blazers,91,Detroit Pistons,111,Box Score,,"13,810",
790,"Mon, Feb 5, 2018",7:00p,Washington Wizards,111,Indiana Pacers,102,Box Score,,"13,169",
791,"Mon, Feb 5, 2018",7:30p,Orlando Magic,111,Miami Heat,109,Box Score,,"19,600",
792,"Mon, Feb 5, 2018",8:00p,Utah Jazz,133,New Orleans Pelicans,109,Box Score,,"14,293",
793,"Mon, Feb 5, 2018",9:00p,Charlotte Hornets,104,Denver Nuggets,121,Box Score,,"14,410",
794,"Mon, Feb 5, 2018",10:00p,Chicago Bulls,98,Sacramento Kings,104,Box Score,,"17,583",
795,"Mon, Feb 5, 2018",10:30p,Dallas Mavericks,101,Los Angeles Clippers,104,Box Score,,"15,127",
796,"Tue, Feb 6, 2018",7:00p,Cleveland Cavaliers,98,Orlando Magic,116,Box Score,,"18,846",
797,"Tue, Feb 6, 2018",7:30p,Memphis Grizzlies,82,Atlanta Hawks,108,Box Score,,"11,866",
798,"Tue, Feb 6, 2018",7:30p,Houston Rockets,123,Brooklyn Nets,113,Box Score,,"15,064",
799,"Tue, Feb 6, 2018",7:30p,Milwaukee Bucks,103,New York Knicks,89,Box Score,,"19,812",
800,"Tue, Feb 6, 2018",7:30p,Boston Celtics,91,Toronto Raptors,111,Box Score,,"20,017",
801,"Tue, Feb 6, 2018",8:00p,Washington Wizards,102,Philadelphia 76ers,115,Box Score,,"20,530",
802,"Tue, Feb 6, 2018",10:30p,Oklahoma City Thunder,125,Golden State Warriors,105,Box Score,,"19,596",
803,"Tue, Feb 6, 2018",10:30p,Phoenix Suns,93,Los Angeles Lakers,112,Box Score,,"18,997",
804,"Wed, Feb 7, 2018",7:00p,Brooklyn Nets,106,Detroit Pistons,115,Box Score,,"15,114",
805,"Wed, Feb 7, 2018",7:30p,Houston Rockets,109,Miami Heat,101,Box Score,,"19,600",
806,"Wed, Feb 7, 2018",8:00p,Minnesota Timberwolves,138,Cleveland Cavaliers,140,Box Score,OT,"20,562",
807,"Wed, Feb 7, 2018",8:00p,Utah Jazz,92,Memphis Grizzlies,88,Box Score,,"13,187",
808,"Wed, Feb 7, 2018",10:30p,San Antonio Spurs,129,Phoenix Suns,81,Box Score,,"15,993",
809,"Thu, Feb 8, 2018",7:00p,Atlanta Hawks,98,Orlando Magic,100,Box Score,,"16,215",
810,"Thu, Feb 8, 2018",7:30p,New York Knicks,88,Toronto Raptors,113,Box Score,,"19,800",
811,"Thu, Feb 8, 2018",8:00p,Boston Celtics,110,Washington Wizards,104,Box Score,OT,"20,356",
812,"Thu, Feb 8, 2018",10:00p,Charlotte Hornets,103,Portland Trail Blazers,109,Box Score,OT,"19,178",
813,"Thu, Feb 8, 2018",10:30p,Dallas Mavericks,103,Golden State Warriors,121,Box Score,,"19,596",
814,"Thu, Feb 8, 2018",10:30p,Oklahoma City Thunder,81,Los Angeles Lakers,106,Box Score,,"18,997",
815,"Fri, Feb 9, 2018",7:00p,Los Angeles Clippers,108,Detroit Pistons,95,Box Score,,"16,697",
816,"Fri, Feb 9, 2018",7:00p,New Orleans Pelicans,82,Philadelphia 76ers,100,Box Score,,"20,489",
817,"Fri, Feb 9, 2018",7:30p,Cleveland Cavaliers,123,Atlanta Hawks,107,Box Score,,"16,438",
818,"Fri, Feb 9, 2018",7:30p,Indiana Pacers,97,Boston Celtics,91,Box Score,,"18,624",
819,"Fri, Feb 9, 2018",8:00p,Denver Nuggets,104,Houston Rockets,130,Box Score,,"18,055",
820,"Fri, Feb 9, 2018",8:00p,Milwaukee Bucks,85,Miami Heat,91,Box Score,,"20,018",
821,"Fri, Feb 9, 2018",9:00p,Charlotte Hornets,94,Utah Jazz,106,Box Score,,"18,306",
822,"Fri, Feb 9, 2018",9:30p,Minnesota Timberwolves,113,Chicago Bulls,114,Box Score,,"21,558",
823,"Fri, Feb 9, 2018",10:30p,Portland Trail Blazers,118,Sacramento Kings,100,Box Score,,"17,583",
824,"Sat, Feb 10, 2018",6:00p,New Orleans Pelicans,138,Brooklyn Nets,128,Box Score,2OT,"16,572",
825,"Sat, Feb 10, 2018",7:00p,Milwaukee Bucks,111,Orlando Magic,104,Box Score,,"18,347",
826,"Sat, Feb 10, 2018",7:00p,Los Angeles Clippers,98,Philadelphia 76ers,112,Box Score,,"20,504",
827,"Sat, Feb 10, 2018",8:00p,Washington Wizards,101,Chicago Bulls,90,Box Score,,"21,112",
828,"Sat, Feb 10, 2018",8:30p,Los Angeles Lakers,123,Dallas Mavericks,130,Box Score,,"20,162",
829,"Sat, Feb 10, 2018",8:30p,San Antonio Spurs,105,Golden State Warriors,122,Box Score,,"19,596",
830,"Sat, Feb 10, 2018",9:00p,Denver Nuggets,123,Phoenix Suns,113,Box Score,,"16,325",
831,"Sun, Feb 11, 2018",1:00p,Toronto Raptors,123,Charlotte Hornets,103,Box Score,,"18,320",
832,"Sun, Feb 11, 2018",3:30p,Detroit Pistons,115,Atlanta Hawks,118,Box Score,,"15,214",
833,"Sun, Feb 11, 2018",3:30p,Cleveland Cavaliers,121,Boston Celtics,99,Box Score,,"18,624",
834,"Sun, Feb 11, 2018",5:00p,New York Knicks,113,Indiana Pacers,121,Box Score,,"17,923",
835,"Sun, Feb 11, 2018",7:00p,Dallas Mavericks,97,Houston Rockets,104,Box Score,,"18,055",
836,"Sun, Feb 11, 2018",7:00p,Sacramento Kings,106,Minnesota Timberwolves,111,Box Score,,"18,068",
837,"Sun, Feb 11, 2018",7:00p,Memphis Grizzlies,92,Oklahoma City Thunder,110,Box Score,,"18,203",
838,"Sun, Feb 11, 2018",9:00p,Utah Jazz,115,Portland Trail Blazers,96,Box Score,,"19,730",
839,"Mon, Feb 12, 2018",7:00p,New Orleans Pelicans,118,Detroit Pistons,103,Box Score,,"14,453",
840,"Mon, Feb 12, 2018",7:00p,New York Knicks,92,Philadelphia 76ers,108,Box Score,,"20,589",
841,"Mon, Feb 12, 2018",7:30p,Los Angeles Clippers,114,Brooklyn Nets,101,Box Score,,"13,735",
842,"Mon, Feb 12, 2018",8:00p,Orlando Magic,101,Chicago Bulls,105,Box Score,,"18,611",
843,"Mon, Feb 12, 2018",9:00p,San Antonio Spurs,99,Utah Jazz,101,Box Score,,"18,306",
844,"Mon, Feb 12, 2018",10:30p,Phoenix Suns,83,Golden State Warriors,129,Box Score,,"19,596",
845,"Tue, Feb 13, 2018",7:00p,Miami Heat,112,Toronto Raptors,115,Box Score,,"19,800",
846,"Tue, Feb 13, 2018",8:00p,Atlanta Hawks,92,Milwaukee Bucks,97,Box Score,,"14,720",
847,"Tue, Feb 13, 2018",8:00p,Houston Rockets,126,Minnesota Timberwolves,108,Box Score,,"18,978",
848,"Tue, Feb 13, 2018",8:00p,Cleveland Cavaliers,120,Oklahoma City Thunder,112,Box Score,,"18,203",
849,"Tue, Feb 13, 2018",8:30p,Sacramento Kings,114,Dallas Mavericks,109,Box Score,,"19,801",
850,"Tue, Feb 13, 2018",10:30p,San Antonio Spurs,109,Denver Nuggets,117,Box Score,,"17,623",
851,"Wed, Feb 14, 2018",7:00p,Atlanta Hawks,98,Detroit Pistons,104,Box Score,,"15,849",
852,"Wed, Feb 14, 2018",7:00p,Charlotte Hornets,104,Orlando Magic,102,Box Score,,"18,428",
853,"Wed, Feb 14, 2018",7:00p,Miami Heat,102,Philadelphia 76ers,104,Box Score,,"20,492",
854,"Wed, Feb 14, 2018",7:30p,Indiana Pacers,108,Brooklyn Nets,103,Box Score,,"13,159",
855,"Wed, Feb 14, 2018",7:30p,Washington Wizards,118,New York Knicks,113,Box Score,,"19,812",
856,"Wed, Feb 14, 2018",8:00p,Los Angeles Clippers,129,Boston Celtics,119,Box Score,,"18,624",
857,"Wed, Feb 14, 2018",8:00p,Toronto Raptors,122,Chicago Bulls,98,Box Score,,"21,006",
858,"Wed, Feb 14, 2018",8:00p,Sacramento Kings,91,Houston Rockets,100,Box Score,,"18,055",
859,"Wed, Feb 14, 2018",8:00p,Oklahoma City Thunder,121,Memphis Grizzlies,114,Box Score,,"16,012",
860,"Wed, Feb 14, 2018",8:00p,Los Angeles Lakers,117,New Orleans Pelicans,139,Box Score,,"15,436",
861,"Wed, Feb 14, 2018",9:00p,Phoenix Suns,97,Utah Jazz,107,Box Score,,"18,306",
862,"Wed, Feb 14, 2018",10:30p,Golden State Warriors,117,Portland Trail Blazers,123,Box Score,,"19,520",
863,"Thu, Feb 15, 2018",8:00p,Denver Nuggets,134,Milwaukee Bucks,123,Box Score,,"15,486",
864,"Thu, Feb 15, 2018",9:00p,Los Angeles Lakers,111,Minnesota Timberwolves,119,Box Score,,"17,534",
865,"Thu, Feb 22, 2018",7:00p,Brooklyn Nets,96,Charlotte Hornets,111,Box Score,,"14,112",
866,"Thu, Feb 22, 2018",7:00p,New York Knicks,120,Orlando Magic,113,Box Score,,"18,846",
867,"Thu, Feb 22, 2018",8:00p,Philadelphia 76ers,116,Chicago Bulls,115,Box Score,,"21,312",
868,"Thu, Feb 22, 2018",8:00p,Washington Wizards,110,Cleveland Cavaliers,103,Box Score,,"20,562",
869,"Thu, Feb 22, 2018",10:00p,Oklahoma City Thunder,110,Sacramento Kings,107,Box Score,,"17,583",
870,"Thu, Feb 22, 2018",10:30p,Los Angeles Clippers,127,Golden State Warriors,134,Box Score,,"19,596",
871,"Fri, Feb 23, 2018",7:00p,Boston Celtics,110,Detroit Pistons,98,Box Score,,"20,491",
872,"Fri, Feb 23, 2018",7:00p,Atlanta Hawks,93,Indiana Pacers,116,Box Score,,"17,923",
873,"Fri, Feb 23, 2018",7:00p,Charlotte Hornets,122,Washington Wizards,105,Box Score,,"17,824",
874,"Fri, Feb 23, 2018",7:30p,Milwaukee Bucks,122,Toronto Raptors,119,Box Score,OT,"20,047",
875,"Fri, Feb 23, 2018",8:00p,Minnesota Timberwolves,102,Houston Rockets,120,Box Score,,"18,055",
876,"Fri, Feb 23, 2018",8:00p,Cleveland Cavaliers,112,Memphis Grizzlies,89,Box Score,,"18,119",
877,"Fri, Feb 23, 2018",8:00p,Miami Heat,123,New Orleans Pelicans,124,Box Score,OT,"17,751",
878,"Fri, Feb 23, 2018",9:00p,San Antonio Spurs,119,Denver Nuggets,122,Box Score,,"20,027",
879,"Fri, Feb 23, 2018",9:00p,Los Angeles Clippers,128,Phoenix Suns,117,Box Score,,"17,126",
880,"Fri, Feb 23, 2018",9:00p,Portland Trail Blazers,100,Utah Jazz,81,Box Score,,"18,306",
881,"Fri, Feb 23, 2018",10:30p,Dallas Mavericks,102,Los Angeles Lakers,124,Box Score,,"18,997",
882,"Sat, Feb 24, 2018",5:00p,Orlando Magic,105,Philadelphia 76ers,116,Box Score,,"20,594",
883,"Sat, Feb 24, 2018",7:30p,Memphis Grizzlies,89,Miami Heat,115,Box Score,,"19,600",
884,"Sat, Feb 24, 2018",7:30p,Boston Celtics,121,New York Knicks,112,Box Score,,"19,812",
885,"Sat, Feb 24, 2018",8:30p,Oklahoma City Thunder,80,Golden State Warriors,112,Box Score,,"19,596",
886,"Sat, Feb 24, 2018",9:00p,Chicago Bulls,104,Minnesota Timberwolves,122,Box Score,,"18,978",
887,"Sat, Feb 24, 2018",9:00p,Portland Trail Blazers,106,Phoenix Suns,104,Box Score,,"17,112",
888,"Sat, Feb 24, 2018",9:00p,Dallas Mavericks,90,Utah Jazz,97,Box Score,,"18,306",
889,"Sat, Feb 24, 2018",10:00p,Los Angeles Lakers,113,Sacramento Kings,108,Box Score,,"17,583",
890,"Sun, Feb 25, 2018",1:00p,Detroit Pistons,98,Charlotte Hornets,114,Box Score,,"17,894",
891,"Sun, Feb 25, 2018",3:00p,New Orleans Pelicans,123,Milwaukee Bucks,121,Box Score,OT,"18,717",
892,"Sun, Feb 25, 2018",3:30p,San Antonio Spurs,110,Cleveland Cavaliers,94,Box Score,,"20,562",
893,"Sun, Feb 25, 2018",8:00p,Houston Rockets,119,Denver Nuggets,114,Box Score,,"20,044",
894,"Sun, Feb 25, 2018",8:00p,Philadelphia 76ers,94,Washington Wizards,109,Box Score,,"17,180",
895,"Mon, Feb 26, 2018",7:30p,Los Angeles Lakers,123,Atlanta Hawks,104,Box Score,,"16,328",
896,"Mon, Feb 26, 2018",7:30p,Memphis Grizzlies,98,Boston Celtics,109,Box Score,,"18,624",
897,"Mon, Feb 26, 2018",7:30p,Chicago Bulls,87,Brooklyn Nets,104,Box Score,,"15,081",
898,"Mon, Feb 26, 2018",7:30p,Golden State Warriors,125,New York Knicks,111,Box Score,,"19,812",
899,"Mon, Feb 26, 2018",7:30p,Detroit Pistons,94,Toronto Raptors,123,Box Score,,"19,800",
900,"Mon, Feb 26, 2018",8:00p,Phoenix Suns,116,New Orleans Pelicans,125,Box Score,,"14,302",
901,"Mon, Feb 26, 2018",8:00p,Orlando Magic,105,Oklahoma City Thunder,112,Box Score,,"18,203",
902,"Mon, Feb 26, 2018",8:30p,Indiana Pacers,103,Dallas Mavericks,109,Box Score,,"19,536",
903,"Mon, Feb 26, 2018",9:00p,Houston Rockets,96,Utah Jazz,85,Box Score,,"18,306",
904,"Mon, Feb 26, 2018",10:00p,Minnesota Timberwolves,118,Sacramento Kings,100,Box Score,,"17,583",
905,"Tue, Feb 27, 2018",7:00p,Chicago Bulls,103,Charlotte Hornets,118,Box Score,,"14,521",
906,"Tue, Feb 27, 2018",7:00p,Brooklyn Nets,123,Cleveland Cavaliers,129,Box Score,,"20,562",
907,"Tue, Feb 27, 2018",7:30p,Philadelphia 76ers,101,Miami Heat,102,Box Score,,"19,600",
908,"Tue, Feb 27, 2018",8:00p,Washington Wizards,107,Milwaukee Bucks,104,Box Score,,"16,093",
909,"Tue, Feb 27, 2018",10:00p,Sacramento Kings,99,Portland Trail Blazers,116,Box Score,,"19,468",
910,"Tue, Feb 27, 2018",10:30p,Los Angeles Clippers,122,Denver Nuggets,120,Box Score,,"15,004",
911,"Wed, Feb 28, 2018",7:00p,Milwaukee Bucks,87,Detroit Pistons,110,Box Score,,"16,146",
912,"Wed, Feb 28, 2018",7:00p,Toronto Raptors,117,Orlando Magic,104,Box Score,,"17,328",
913,"Wed, Feb 28, 2018",7:30p,Indiana Pacers,102,Atlanta Hawks,107,Box Score,,"13,316",
914,"Wed, Feb 28, 2018",7:30p,Charlotte Hornets,106,Boston Celtics,134,Box Score,,"18,624",
915,"Wed, Feb 28, 2018",8:00p,Phoenix Suns,110,Memphis Grizzlies,102,Box Score,,"13,484",
916,"Wed, Feb 28, 2018",8:00p,Golden State Warriors,109,Washington Wizards,101,Box Score,,"20,356",
917,"Wed, Feb 28, 2018",8:30p,Oklahoma City Thunder,111,Dallas Mavericks,110,Box Score,OT,"20,202",
918,"Wed, Feb 28, 2018",8:30p,New Orleans Pelicans,121,San Antonio Spurs,116,Box Score,,"18,418",
919,"Wed, Feb 28, 2018",10:30p,Houston Rockets,105,Los Angeles Clippers,92,Box Score,,"19,068",
920,"Thu, Mar 1, 2018",7:30p,Los Angeles Lakers,131,Miami Heat,113,Box Score,,"19,600",
921,"Thu, Mar 1, 2018",8:00p,Philadelphia 76ers,108,Cleveland Cavaliers,97,Box Score,,"20,562",
922,"Thu, Mar 1, 2018",10:00p,Brooklyn Nets,111,Sacramento Kings,116,Box Score,OT,"17,583",
923,"Thu, Mar 1, 2018",10:30p,Minnesota Timberwolves,99,Portland Trail Blazers,108,Box Score,,"19,533",
924,"Fri, Mar 2, 2018",7:00p,Detroit Pistons,106,Orlando Magic,115,Box Score,OT,"17,223",
925,"Fri, Mar 2, 2018",7:00p,Charlotte Hornets,99,Philadelphia 76ers,110,Box Score,,"20,487",
926,"Fri, Mar 2, 2018",7:30p,Golden State Warriors,114,Atlanta Hawks,109,Box Score,,"16,728",
927,"Fri, Mar 2, 2018",8:00p,Dallas Mavericks,100,Chicago Bulls,108,Box Score,,"21,017",
928,"Fri, Mar 2, 2018",8:00p,Denver Nuggets,108,Memphis Grizzlies,102,Box Score,,"16,421",
929,"Fri, Mar 2, 2018",8:00p,Indiana Pacers,103,Milwaukee Bucks,96,Box Score,,"17,217",
930,"Fri, Mar 2, 2018",8:00p,Toronto Raptors,102,Washington Wizards,95,Box Score,,"18,631",
931,"Fri, Mar 2, 2018",9:00p,Oklahoma City Thunder,124,Phoenix Suns,116,Box Score,,"18,055",
932,"Fri, Mar 2, 2018",10:30p,New York Knicks,105,Los Angeles Clippers,128,Box Score,,"17,190",
933,"Fri, Mar 2, 2018",10:30p,Minnesota Timberwolves,108,Utah Jazz,116,Box Score,,"18,306",
934,"Sat, Mar 3, 2018",7:00p,Memphis Grizzlies,100,Orlando Magic,107,Box Score,,"17,875",
935,"Sat, Mar 3, 2018",7:30p,Denver Nuggets,126,Cleveland Cavaliers,117,Box Score,,"20,562",
936,"Sat, Mar 3, 2018",7:30p,Detroit Pistons,96,Miami Heat,105,Box Score,,"19,600",
937,"Sat, Mar 3, 2018",8:30p,Boston Celtics,120,Houston Rockets,123,Box Score,,"18,476",
938,"Sat, Mar 3, 2018",9:00p,Los Angeles Lakers,116,San Antonio Spurs,112,Box Score,,"18,557",
939,"Sat, Mar 3, 2018",10:00p,Oklahoma City Thunder,100,Portland Trail Blazers,108,Box Score,,"20,063",
940,"Sat, Mar 3, 2018",10:00p,Utah Jazz,98,Sacramento Kings,91,Box Score,,"17,583",
941,"Sun, Mar 4, 2018",3:30p,Phoenix Suns,112,Atlanta Hawks,113,Box Score,,"15,166",
942,"Sun, Mar 4, 2018",6:00p,Charlotte Hornets,98,Toronto Raptors,103,Box Score,,"19,800",
943,"Sun, Mar 4, 2018",6:00p,Indiana Pacers,98,Washington Wizards,95,Box Score,,"16,646",
944,"Sun, Mar 4, 2018",7:00p,New Orleans Pelicans,126,Dallas Mavericks,109,Box Score,,"19,798",
945,"Sun, Mar 4, 2018",8:00p,Philadelphia 76ers,110,Milwaukee Bucks,118,Box Score,,"15,587",
946,"Sun, Mar 4, 2018",9:00p,Brooklyn Nets,120,Los Angeles Clippers,123,Box Score,,"16,384",
947,"Sun, Mar 4, 2018",9:00p,New York Knicks,99,Sacramento Kings,102,Box Score,,"17,583",
948,"Mon, Mar 5, 2018",7:00p,Detroit Pistons,90,Cleveland Cavaliers,112,Box Score,,"20,562",
949,"Mon, Mar 5, 2018",7:00p,Milwaukee Bucks,89,Indiana Pacers,92,Box Score,,"15,874",
950,"Mon, Mar 5, 2018",7:30p,Phoenix Suns,103,Miami Heat,125,Box Score,,"19,600",
951,"Mon, Mar 5, 2018",8:00p,Boston Celtics,105,Chicago Bulls,89,Box Score,,"21,286",
952,"Mon, Mar 5, 2018",8:30p,Memphis Grizzlies,98,San Antonio Spurs,100,Box Score,,"18,418",
953,"Mon, Mar 5, 2018",9:00p,Orlando Magic,80,Utah Jazz,94,Box Score,,"18,306",
954,"Mon, Mar 5, 2018",10:30p,Portland Trail Blazers,108,Los Angeles Lakers,103,Box Score,,"18,997",
955,"Tue, Mar 6, 2018",7:00p,Philadelphia 76ers,128,Charlotte Hornets,114,Box Score,,"15,600",
956,"Tue, Mar 6, 2018",7:00p,Atlanta Hawks,90,Toronto Raptors,106,Box Score,,"19,800",
957,"Tue, Mar 6, 2018",7:00p,Miami Heat,113,Washington Wizards,117,Box Score,OT,"16,582",
958,"Tue, Mar 6, 2018",8:00p,Houston Rockets,122,Oklahoma City Thunder,112,Box Score,,"18,203",
959,"Tue, Mar 6, 2018",8:30p,Denver Nuggets,107,Dallas Mavericks,118,Box Score,,"19,504",
960,"Tue, Mar 6, 2018",10:00p,New York Knicks,87,Portland Trail Blazers,111,Box Score,,"19,393",
961,"Tue, Mar 6, 2018",10:30p,Brooklyn Nets,101,Golden State Warriors,114,Box Score,,"19,596",
962,"Tue, Mar 6, 2018",10:30p,New Orleans Pelicans,121,Los Angeles Clippers,116,Box Score,,"16,412",
963,"Wed, Mar 7, 2018",7:00p,Utah Jazz,104,Indiana Pacers,84,Box Score,,"16,432",
964,"Wed, Mar 7, 2018",8:00p,Memphis Grizzlies,110,Chicago Bulls,119,Box Score,,"20,210",
965,"Wed, Mar 7, 2018",8:00p,Toronto Raptors,121,Detroit Pistons,119,Box Score,OT,"17,769",
966,"Wed, Mar 7, 2018",8:00p,Houston Rockets,110,Milwaukee Bucks,99,Box Score,,"17,195",
967,"Wed, Mar 7, 2018",10:00p,New Orleans Pelicans,114,Sacramento Kings,101,Box Score,,"17,583",
