,Unnamed: 0,id,Date,v,final_v,ml_v,h,final_h,ml_h,total_open,total_close,spread_open,spread_close,v_win_prob,h_win_prob,actual_spread,pred_spread,hw_prob,margin,spread_diff_vegas,vegas_spread_winprob,bet_size,pred_error,spread_outcome,bet_outcome
969,969,969,503,SanAntonio,99,270,Utah,110,-330,223.0,220.5,-6.5,-7.5,0.2604482132041187,0.7395517867958814,11,-6.100925271178583,0.6630324429458876,-11,1.3990747288214171,0.46130000000000004,-0.007817499999999944,-4.899074728821417,-1,1
970,970,970,503,Denver,89,-180,LALakers,93,160,219.0,213.5,2.5,4.0,0.6256684491978609,0.374331550802139,4,8.603865898448069,0.2764667599931399,-4,4.603865898448069,0.37460000000000004,-0.053334999999999966,-12.603865898448069,-1,1
971,971,971,504,Phoenix,134,-1100,Cleveland,118,700,218.5,220.0,12.5,12.5,0.8800000000000001,0.12,-16,13.30741101639617,0.1793742318371944,16,0.8074110163961699,0.4776,0.0,2.69258898360383,1,0
972,972,972,504,Charlotte,102,-180,Detroit,99,160,215.5,218.0,6.5,4.0,0.6256684491978609,0.374331550802139,-3,2.085041503555587,0.442830794311736,3,-1.914958496444413,0.5529,0.015272499999999961,0.9149584964444131,1,1
973,973,973,504,Brooklyn,118,105,Milwaukee,124,-125,240.5,242.5,-1.0,-2.0,0.4675324675324675,0.5324675324675325,6,-1.466622271515753,0.5402828630282419,-6,0.5333777284842469,0.48519999999999996,0.0,-4.533377728484247,-1,0
974,974,974,504,Sacramento,103,-210,OklahomaCity,99,180,229.5,227.0,5.0,5.5,0.6547884187082406,0.3452115812917595,-4,9.639110665843118,0.2531000053275424,4,4.139110665843118,0.3869,-0.046877499999999975,-5.639110665843118,-1,1
975,975,975,504,GoldenState,103,110,NewOrleans,108,-130,234.5,235.0,-1.5,-2.0,0.4572564612326044,0.5427435387673957,5,-1.773387945184166,0.5486703202174257,-5,0.2266120548158339,0.4937,0.0,-3.226612054815834,-1,0
976,976,976,504,Dallas,127,-110,Miami,113,-110,216.0,216.5,-3.5,-0.0,0.5,0.5,-14,1.5592544425443011,0.4571823637907853,14,1.5592544425443011,0.4569,-0.010127499999999996,12.440745557455699,1,0
977,977,977,504,Toronto,100,525,LAClippers,105,-750,221.0,217.5,-9.5,-11.5,0.1534988713318284,0.8465011286681716,5,-2.1980291395825637,0.5602441360755899,-5,9.301970860417436,0.2591,-0.1139725,-2.8019708604174363,-1,1
978,978,978,505,Boston,132,-950,Orlando,96,625,218.5,221.0,9.0,12.5,0.8677165354330709,0.1322834645669291,-36,12.688478770173036,0.1907685893039542,36,0.18847877017303638,0.4948,0.0,23.311521229826965,1,0
979,979,979,505,Portland,141,-900,Cleveland,105,600,228.0,226.5,11.0,12.0,0.863013698630137,0.136986301369863,-36,15.490828022250678,0.142685171319518,36,3.4908280222506782,0.4042,-0.03779499999999999,20.50917197774932,1,0
980,980,980,505,Memphis,139,-160,Minnesota,135,140,235.5,237.5,4.5,3.5,0.5962732919254659,0.4037267080745341,-4,-8.217753573992276,0.7145551322230143,4,-11.717753573992276,0.7921,0.14085250000000002,12.217753573992276,1,1
981,981,981,505,Phoenix,103,-115,Atlanta,135,-105,228.5,227.0,-0.0,1.0,0.5108342361863488,0.4891657638136511,32,7.861467799308392,0.2938506334797748,-32,6.861467799308392,0.31689999999999996,-0.08362750000000001,-39.86146779930839,-1,1
982,982,982,505,Philadelphia,135,-1500,Houston,115,850,224.5,220.5,14.5,14.5,0.8990536277602524,0.1009463722397476,-20,12.745982000713598,0.1896916262223347,20,-1.7540179992864022,0.5485,0.012962499999999972,7.254017999286402,1,1
983,983,983,505,Sacramento,104,210,Indiana,93,-250,240.0,239.0,-5.5,-6.0,0.311111111111111,0.6888888888888889,-11,-6.140828659936316,0.664036729281114,11,-0.14082865993631621,0.5039,0.0,17.140828659936318,1,0
984,984,984,505,Washington,134,155,Milwaukee,135,-175,242.0,243.0,-6.5,-4.0,0.3812824956672443,0.6187175043327556,1,-0.0662244737362858,0.5018220448773238,-1,3.933775526263714,0.39239999999999997,-0.04398999999999999,-0.9337755262637142,-1,1
985,985,985,505,SanAntonio,94,240,Utah,126,-280,221.0,219.0,-7.5,-7.0,0.2852852852852853,0.7147147147147147,32,-6.100925271178583,0.6630324429458876,-32,0.8990747288214171,0.47509999999999997,-0.0005725000000000313,-25.899074728821418,-1,1
986,986,986,505,NewYork,97,140,Denver,113,-160,214.5,214.5,-3.0,-3.5,0.4037267080745341,0.5962732919254659,16,2.724783478570637,0.4254712100262849,-16,6.224783478570637,0.3328,-0.07528,-18.724783478570636,-1,1
987,987,987,506,Chicago,120,-180,Charlotte,99,160,217.5,219.0,2.5,4.5,0.6256684491978609,0.374331550802139,-21,-2.5394946902736963,0.5695142290351327,21,-7.039494690273696,0.6875,0.0859375,23.539494690273695,1,1
988,988,988,506,Brooklyn,109,-150,Dallas,113,130,234.0,235.5,4.0,3.0,0.5798319327731092,0.4201680672268907,4,-1.1002009188831696,0.5302410948255566,-4,-4.10020091888317,0.6121,0.046352499999999984,-2.8997990811168304,-1,0
989,989,989,506,Washington,131,-135,Toronto,129,115,234.0,235.5,-1.5,2.0,0.552594002855783,0.447405997144217,-2,5.384764582852406,0.3551835622082783,2,3.384764582852406,0.4071,-0.03627249999999998,-3.384764582852406,-1,1
990,990,990,506,Memphis,97,-450,Detroit,111,375,221.5,222.5,9.5,9.0,0.7953488372093024,0.2046511627906976,14,1.749005384416745,0.4519955931913452,-14,-7.250994615583255,0.6927,0.08866749999999995,-15.749005384416744,-1,0
991,991,991,506,Atlanta,126,-245,Indiana,133,205,240.0,238.5,5.0,6.0,0.6841382467383841,0.3158617532616159,7,-6.7710066520604855,0.6797378895397368,-7,-12.771006652060485,0.8124,0.15151000000000003,-0.22899334793951454,-1,0
992,992,992,506,OklahomaCity,97,825,GoldenState,118,-1350,228.5,225.0,-14.5,-13.5,0.1040358744394618,0.8959641255605381,21,-20.981315351166995,0.9260497549015746,-21,-7.4813153511669945,0.6982999999999999,0.09160749999999995,-0.01868464883300547,-1,0
993,993,993,506,LALakers,94,320,LAClippers,118,-380,211.5,212.0,-8.0,-8.5,0.2312138728323699,0.7687861271676301,24,-6.477512590137328,0.6724631877925871,-24,2.0224874098626717,0.44420000000000004,-0.016794999999999973,-17.52248740986267,-1,1
994,994,994,507,NewOrleans,107,550,Philadelphia,109,-800,228.0,223.5,-8.0,-11.5,0.1475409836065574,0.8524590163934427,2,-0.6377388872163419,0.5175406209494227,-2,10.862261112783658,0.22529999999999994,-0.13171750000000002,-1.3622611127836581,-1,1
995,995,995,507,Boston,99,-175,Chicago,121,155,222.5,226.0,2.5,4.0,0.6187175043327556,0.3812824956672443,22,1.682212129159091,0.4538204736733962,-22,-2.3177878708409088,0.5639000000000001,0.021047499999999997,-23.68221212915909,-1,0
996,996,996,507,Houston,133,1400,Milwaukee,141,-4000,231.5,233.0,-17.0,-17.5,0.06396255850234,0.93603744149766,8,-15.525460731658978,0.8578526479161911,-8,1.9745392683410223,0.4455,-0.016112499999999953,7.525460731658978,1,0
997,997,997,507,Orlando,112,260,Charlotte,122,-310,215.5,214.0,-8.5,-7.5,0.2686762778505897,0.7313237221494101,10,-13.54576133128764,0.8248971660267257,-10,-6.04576133128764,0.6627000000000001,0.0729175,3.5457613312876397,1,1
998,998,998,507,Minnesota,112,280,Miami,121,-340,222.5,228.5,-6.0,-8.0,0.2540415704387991,0.745958429561201,9,0.1800147730839008,0.4950473338392179,-9,8.1800147730839,0.28500000000000003,-0.10037499999999994,-9.1800147730839,-1,1
999,999,999,507,Cleveland,90,450,Dallas,110,-600,220.0,217.0,-10.0,-10.5,0.175,0.8250000000000001,20,-16.362920011312344,0.8704407886271925,-20,-5.862920011312344,0.6581,0.07050249999999998,-3.637079988687656,-1,0
1000,1000,1000,507,NewYork,105,225,Phoenix,128,-265,217.5,217.0,-6.0,-6.5,0.2976554536187564,0.7023445463812437,23,3.8441891986366494,0.3954598597867885,-23,10.344189198636649,0.23629999999999995,-0.12594249999999999,-26.84418919863665,-1,1
1001,1001,1001,507,Denver,120,160,Utah,127,-180,218.5,215.0,-3.0,-4.5,0.374331550802139,0.6256684491978609,7,-2.5804556974287616,0.570623771915258,-7,1.9195443025712384,0.44699999999999995,-0.015325000000000033,-4.419544302571238,-1,1
1002,1002,1002,507,SanAntonio,113,-190,Sacramento,104,170,227.0,223.5,2.5,4.5,0.6388542963885429,0.361145703611457,-9,4.830225953500415,0.3695222170719298,9,0.33022595350041506,0.4909,0.0,4.169774046499585,1,0
1003,1003,1003,507,LALakers,101,270,Portland,106,-330,222.0,223.0,-7.0,-7.5,0.2604482132041187,0.7395517867958814,5,-12.019713221811278,0.7964324441497115,-5,-4.519713221811278,0.6232,0.05217999999999997,7.019713221811278,1,1
1004,1004,1004,508,Washington,133,-180,Indiana,132,160,247.5,250.5,3.5,4.0,0.6256684491978609,0.374331550802139,-1,4.446167021060379,0.3795616675741241,1,0.4461670210603792,0.48760000000000003,0.0,-3.446167021060379,-1,0
1005,1005,1005,508,Detroit,104,400,Philadelphia,118,-500,221.0,216.5,-10.5,-9.5,0.1935483870967742,0.8064516129032258,14,-12.460695305918698,0.8049285648814677,-14,-2.960695305918698,0.5813999999999999,0.030234999999999946,-1.5393046940813022,-1,0
1006,1006,1006,508,Memphis,109,-260,Toronto,99,220,227.0,225.5,5.0,6.5,0.6979865771812079,0.3020134228187919,-10,-4.5124255394965695,0.6221763779421285,10,-11.012425539496569,0.7778,0.13334500000000005,14.512425539496569,1,1
1007,1007,1007,508,Brooklyn,125,-165,Denver,119,145,231.0,232.0,3.0,4.0,0.6040343668285393,0.3959656331714605,-6,-1.5159336816077218,0.5416324236973028,6,-5.515933681607722,0.6492,0.06582999999999999,7.515933681607722,1,1
1008,1008,1008,508,OklahomaCity,97,800,GoldenState,136,-1250,223.5,222.5,-14.5,-13.0,0.1071428571428571,0.8928571428571429,39,-20.981315351166995,0.9260497549015746,-39,-7.9813153511669945,0.7102999999999999,0.09790749999999991,-18.018684648833005,-1,0
1009,1009,1009,508,SanAntonio,102,200,Portland,124,-240,229.5,233.0,-5.0,-6.0,0.320754716981132,0.6792452830188679,22,-5.760398878325674,0.6544154063379112,-22,0.23960112167432612,0.49339999999999995,0.0,-16.239601121674326,-1,0
1010,1010,1010,508,Houston,116,1100,Utah,124,-2500,227.0,225.5,-14.5,-16.0,0.0797546012269938,0.9202453987730062,8,-16.979309820392352,0.879197975407551,-8,-0.979309820392352,0.5271,0.0017275000000000263,8.979309820392352,1,1
1011,1011,1011,509,Miami,130,-110,Boston,124,-110,221.0,222.0,-2.0,-1.0,0.5,0.5,-6,2.679395148947356,0.426698494634445,6,3.679395148947356,0.3992,-0.04041999999999998,3.320604851052644,1,0
1012,1012,1012,509,NewYork,106,290,LAClippers,100,-350,216.0,215.0,-7.5,-7.5,0.2479338842975206,0.7520661157024794,-6,7.202972824456091,0.3096803001374678,6,14.70297282445609,0.15359999999999996,-0.16936000000000007,-1.2029728244560909,-1,1
1013,1013,1013,509,Dallas,124,-600,Cleveland,97,450,217.0,218.0,10.5,10.5,0.8250000000000001,0.175,-27,14.01108397373763,0.1669516319729929,27,3.5110839737376303,0.40369999999999995,-0.03805749999999998,12.98891602626237,1,0
